season,episode,scene,speaker,deleted,sentiment,length
1,1,1,Michael,False,0.4927,14
1,1,1,Jim,False,0.0,9
1,1,1,Michael,False,0.0,14
1,1,1,Jim,False,0.4215,8
1,1,1,Michael,False,0.2732,10
1,1,2,Michael,False,0.7987,91
1,1,3,Michael,False,0.2225,60
1,1,3,Pam,False,0.2732,4
1,1,3,Michael,False,0.4588,17
1,1,3,Pam,False,0.0,1
1,1,3,Michael,False,0.0,2
1,1,3,Pam,False,0.29600000000000004,5
1,1,3,Michael,False,0.4574,22
1,1,3,Pam,False,0.0,4
1,1,3,Michael,False,0.0,12
1,1,4,Michael,False,0.9688,51
1,1,5,Dwight,False,0.0516,28
1,1,6,Jim,False,-0.4019,41
1,1,7,Michael,False,0.0,1
1,1,7,Jim,False,0.6696,8
1,1,7,Michael,False,0.0,1
1,1,7,Dwight,False,0.0,1
1,1,7,Michael,False,0.0,1
1,1,7,Dwight,False,0.0,1
1,1,7,Michael,False,0.0,3
1,1,7,Jim,False,0.0,1
1,1,7,Michael,False,0.4466,6
1,1,7,Jim,False,0.4939,4
1,1,7,Michael,False,0.0,3
1,1,8,Jan,False,0.6249,11
1,1,9,Michael,False,0.3855,45
1,1,10,Jan,False,0.25,11
1,1,10,Michael,False,-0.29600000000000004,6
1,1,10,Jan,False,-0.168,3
1,1,10,Michael,False,0.0,5
1,1,10,Jan,False,0.2732,9
1,1,10,Michael,False,0.0,13
1,1,10,Pam,False,0.29600000000000004,4
1,1,10,Michael,False,0.5714,24
1,1,10,Pam,False,0.4019,12
1,1,10,Michael,False,0.3195,29
1,1,10,Jan,False,0.0772,7
1,1,10,Michael,False,0.8658,5
1,1,10,Jan,False,0.4466,21
1,1,10,Michael,False,0.0,1
1,1,10,Jan,False,0.4023,3
1,1,10,Michael,False,0.5423,14
1,1,10,Jan,False,0.009000000000000001,14
1,1,10,Michael,False,-0.4003,9
1,1,10,Jan,False,0.25,31
1,1,10,Michael,False,-0.2422,3
1,1,10,Jan,False,0.0,11
1,1,10,Michael,False,-0.8002,54
1,1,11,Michael,False,0.4767,22
1,1,11,Jan,False,0.0,2
1,1,11,Michel,False,0.0,1
1,1,11,Todd Packer,False,0.0,4
1,1,11,Michael,False,0.0,4
1,1,11,Todd Packer,False,0.0,7
1,1,11,Michael,False,0.0,7
1,1,11,Todd Packer,False,0.0,14
1,1,11,Michael,False,-0.8802,9
1,1,11,Jan,False,0.2924,20
1,1,11,Michael,False,0.1149,16
1,1,12,Phyllis,False,0.0,6
1,1,12,Stanley,False,0.0,1
1,1,13,Oscar,False,0.6597,10
1,1,14,Angela,False,0.0,10
1,1,14,Kevin,False,0.29600000000000004,4
1,1,15,Pam,False,0.2023,7
1,1,15,Jim,False,0.4019,1
1,1,15,Pam,False,0.4019,9
1,1,15,Jim,False,-0.3612,5
1,1,16,Michael,False,-0.765,34
1,1,17,Michael,False,0.0,1
1,1,17,Ryan,False,0.0,1
1,1,17,Pam,False,0.0,4
1,1,17,Michael,False,-0.7896,4
1,1,17,Ryan,False,0.0,13
1,1,17,Michael,False,0.3612,6
1,1,17,Ryan,False,0.0,1
1,1,17,Michael,False,0.7177,50
1,1,18,Pam,False,0.2551,47
1,1,18,Pam,False,0.0,5
1,1,19,Jim,False,0.7184,25
1,1,19,Dwight,False,0.0,1
1,1,19,Jim,False,0.0,4
1,1,19,Dwight,False,0.0,7
1,1,19,Jim,False,0.0,5
1,1,19,Dwight,False,0.0,13
1,1,19,Dwight,False,0.0,4
1,1,19,Jim,False,0.0,2
1,1,19,Dwight,False,-0.1027,9
1,1,19,Jim,False,0.2584,22
1,1,19,Dwight,False,0.0,1
1,1,20,Dwight,False,-0.5994,30
1,1,21,Pam,False,0.0,8
1,1,21,Michael,False,0.836,27
1,1,21,Pam,False,0.0,1
1,1,21,Michael,False,0.5919,29
1,1,21,Pam,False,0.0,3
1,1,21,Michael,False,-0.0772,2
1,1,21,Pam,False,0.0,1
1,1,21,Michael,False,0.4707,23
1,1,22,Michael,False,0.6597,31
1,1,23,Michael,False,0.8807,45
1,1,24,Michael,False,0.228,19
1,1,24,Dwight,False,0.0,8
1,1,24,Michael,False,0.0,5
1,1,24,Dwight,False,0.6801,19
1,1,24,Michael,False,0.0,11
1,1,24,Oscar,False,0.0,5
1,1,24,Dwight,False,0.7089,9
1,1,24,Michael,False,0.0,7
1,1,24,Dwight,False,0.6037,9
1,1,24,Michael,False,0.0,5
1,1,24,Dwight,False,0.0,2
1,1,24,Michael,False,0.0,24
1,1,25,Ryan,False,0.0,24
1,1,26,Oscar,False,0.1531,8
1,1,26,Michael,False,0.0,3
1,1,26,Stanley,False,0.0,8
1,1,26,Michael,False,0.6408,13
1,1,26,Stanley,False,0.3182,4
1,1,26,Dwight,False,-0.3818,4
1,1,26,Michael,False,-0.29600000000000004,1
1,1,26,Phyllis,False,0.0,1
1,1,26,Michael,False,0.3804,20
1,1,26,Stanley,False,0.0,7
1,1,26,Michael,False,0.0,27
1,1,26,Pam,False,-0.1027,21
1,1,26,Man,False,0.3182,5
1,1,26,Michael,False,0.6486,13
1,1,26,Dwight,False,0.0,4
1,1,26,Stanley,False,-0.2411,13
1,1,26,Michael,False,-0.4497,55
1,1,27,Jim,False,-0.1999,32
1,1,28,Pam,False,0.5106,12
1,1,29,Michael,False,0.0,16
1,1,29,Ryan,False,0.4215,6
1,1,29,Michael,False,0.0,4
1,1,29,Dwight,False,0.0,5
1,1,29,Michael,False,-0.6908,19
1,1,29,Dwight,False,0.7269,19
1,1,29,Michael,False,0.4404,3
1,1,29,Dwight,False,0.0,12
1,1,30,Dwight,False,-0.508,3
1,1,30,Michael,False,0.0601,15
1,1,30,Dwight,False,0.0,7
1,1,30,Pam,False,0.0,1
1,1,30,Dwight,False,0.1265,18
1,1,31,Dwight,False,0.8906,33
1,1,32,Michael,False,0.0,3
1,1,32,Dwight,False,0.0,4
1,1,32,Michael,False,-0.9313,40
1,1,32,Dwight,False,0.4466,16
1,1,32,Jim,False,0.0,7
1,1,32,Dwight,False,0.0,11
1,1,32,Michael,False,0.3382,31
1,1,32,Dwight,False,0.29600000000000004,1
1,1,32,Michael,False,0.0,15
1,1,32,Jim,False,0.3885,12
1,1,32,Michael,False,0.4215,17
1,1,32,Ryan,False,0.0,6
1,1,32,Michael,False,0.5538,6
1,1,32,Dwight,False,0.5904,17
1,1,32,Michael,False,0.0,11
1,1,33,Jim,False,0.3612,14
1,1,33,Pam,False,0.29600000000000004,1
1,1,33,Jim,False,0.0,12
1,1,33,Pam,False,0.0,6
1,1,33,Jim,False,0.4019,2
1,1,33,Pam,False,0.6289,2
1,1,33,Roy,False,0.0,2
1,1,33,Jim,False,0.0,3
1,1,33,Roy,False,0.0,2
1,1,33,Pam,False,0.0,1
1,1,34,Pam,False,0.2144,27
1,1,35,Pam,False,0.0,13
1,1,35,Roy,False,-0.5267,12
1,1,35,Pam,False,0.4466,20
1,1,35,Jim,False,0.8658,39
1,1,35,Roy,False,0.29600000000000004,8
1,1,35,Jim,False,0.5267,2
1,1,35,Jim,False,0.0,5
1,1,35,Roy,False,0.0,8
1,1,35,Jim,False,0.6808,8
1,1,36,Jim,False,0.0,11
1,1,37,Michael,False,0.9092,70
1,1,37,Ryan,False,0.29600000000000004,1
1,1,37,Michael,False,0.4466,12
1,1,37,Ryan,False,0.0,2
1,1,37,Michael,False,-0.0572,21
1,1,37,Pam,False,0.0,4
1,1,37,Michael,False,0.6786,56
1,1,37,Pam,False,0.0,2
1,1,37,Michael,False,-0.3818,5
1,1,37,Pam,False,-0.8053,8
1,1,37,Michael,False,0.0,2
1,1,37,Pam,False,0.3094,8
1,1,37,Michael,False,-0.25,31
1,1,37,Pam,False,-0.0772,3
1,1,37,Michael,False,0.29600000000000004,3
1,1,37,Pam,False,0.0588,20
1,1,37,Michael,False,0.4767,32
1,1,37,Michael,False,0.9099,58
1,1,37,Pam,False,-0.34,3
1,1,37,Michael,False,0.0,5
1,1,38,Michael,False,-0.42200000000000004,97
1,1,39,Pam,False,0.0,1
1,1,39,Jim,False,0.0,1
1,1,39,Jim,False,0.0,3
1,1,39,Pam,False,0.4404,11
1,1,39,Jim,False,-0.29600000000000004,10
1,1,39,Pam,False,0.7003,3
1,1,39,Jim,False,0.7003,2
1,1,39,Pam,False,0.29600000000000004,1
1,1,39,Jim,False,0.6249,2
1,1,39,Pam,False,0.0,1
1,1,39,Jim,False,0.29600000000000004,1
1,1,39,Pam,False,0.0,3
1,1,39,Jim,False,0.0,4
1,1,39,Pam,False,0.4019,1
1,1,39,Jim,False,0.4588,6
1,1,39,Pam,False,0.29600000000000004,1
1,1,39,Jim,False,0.6249,4
1,1,39,Jim,False,0.0,5
1,1,39,Pam,False,0.6124,6
1,1,39,Jim,False,0.7964,15
1,1,40,Dwight,True,0.0,30
1,1,40,Michael,True,0.6808,20
1,1,40,Jim,True,-0.7436,65
1,1,41,Michael,True,0.0,12
1,1,41,Pam,True,0.0,2
1,1,41,Michael,True,0.29600000000000004,15
1,1,41,Pam,True,0.0,1
1,1,41,Michael,True,0.0,1
1,1,42,Dwight,True,0.8290000000000001,77
1,1,43,Michael,True,-0.29600000000000004,34
1,1,43,Ryan,True,0.0,2
1,1,43,Michael,True,0.4927,6
1,1,43,Ryan,True,0.0,6
1,1,43,Michael,True,0.2732,50
1,1,44,Michael,True,0.8111,90
1,1,45,Michael,True,-0.5329999999999999,90
1,1,46,Angela,True,0.0,21
1,1,46,Oscar,True,0.0,18
1,1,46,Angela,True,0.6369,27
1,1,46,Oscar,True,0.1476,21
1,1,46,Kevin,True,0.7351,23
1,1,46,Angela,True,0.2743,16
1,1,46,Oscar,True,0.7579,53
1,1,46,Angela,True,0.0,23
1,1,47,Michael,True,-0.2862,30
1,1,48,Michael,True,0.0,2
1,1,48,Pam,True,0.0,1
1,1,48,Michael,True,-0.5574,13
1,1,48,Pam,True,0.29600000000000004,2
1,1,48,Michael,True,-0.5267,48
1,1,48,Pam,True,0.0,2
1,1,48,Michael,True,0.4215,11
1,1,49,Michael,True,0.0,10
1,1,50,Documentary Crew Member,True,0.0,25
1,1,50,Dwight,True,0.2023,2
1,1,50,Documentary Crew Member,True,-0.1027,13
1,1,50,Dwight,True,-0.34,6
1,1,50,Documentary Crew Member,True,0.5499,16
1,1,50,Dwight,True,-0.9118,117
1,1,50,Dwight,True,0.0,4
1,1,51,Michael,True,0.6808,17
1,2,1,Michael,False,0.4019,9
1,2,1,Mr. Brown,False,0.4404,5
1,2,1,Michael,False,0.7003,11
1,2,2,Michael,False,0.0166,74
1,2,3,Jim,False,-0.3939,46
1,2,3,Jim,False,0.0,9
1,2,3,Dwight,False,0.4019,11
1,2,3,Jim,False,0.8988,37
1,2,3,Dwight,False,0.0,4
1,2,3,Jim,False,0.0,5
1,2,3,Dwight,False,0.2732,4
1,2,4,Jim,False,0.8446,80
1,2,5,Jim,False,0.0,1
1,2,5,Pam,False,0.29600000000000004,2
1,2,5,Jim,False,0.0,3
1,2,5,Pam,False,0.0,5
1,2,5,Jim,False,0.0,7
1,2,5,Pam,False,0.3612,12
1,2,5,Jim,False,-0.5216,4
1,2,6,Michael,False,0.0,7
1,2,6,Oscar,False,0.0,2
1,2,6,Michael,False,0.4404,8
1,2,6,Oscar,False,0.2023,3
1,2,6,Michael,False,0.6996,15
1,2,6,Oscar,False,0.0,1
1,2,6,Michael,False,0.0,8
1,2,6,Mr. Brown,False,0.6249,4
1,2,6,Michael,False,0.5267,19
1,2,6,Jim,False,0.5423,5
1,2,6,Michael,False,0.4019,11
1,2,6,Jim,False,0.29600000000000004,17
1,2,7,Mr. Brown,False,0.8909999999999999,7
1,2,7,Michael,False,0.0,15
1,2,7,Mr. Brown,False,0.9357,44
1,2,7,Michael,False,0.0,17
1,2,7,Mr. Brown,False,0.0762,15
1,2,7,Michael,False,0.0,3
1,2,7,Mr. Brown,False,-0.7579,6
1,2,7,Michael,False,0.29600000000000004,2
1,2,7,Mr. Brown,False,-0.6115,4
1,2,7,Michael,False,-0.3612,1
1,2,7,Mr. Brown,False,0.5719,10
1,2,7,Michael,False,0.5719,2
1,2,7,Mr. Brown,False,0.4466,2
1,2,7,Michael,False,0.8908,9
1,2,7,Mr. Brown,False,0.4019,12
1,2,7,Michael,False,0.4215,31
1,2,7,Dwight,False,0.0,6
1,2,7,Mr. Brown,False,0.6369,25
1,2,7,Michael,False,0.4019,1
1,2,7,Mr. Brown,False,0.6369,14
1,2,7,Michael,False,0.29600000000000004,1
1,2,7,Mr. Brown,False,0.34700000000000003,41
1,2,7,Dwight,False,0.0,6
1,2,7,Michael,False,0.0,15
1,2,7,Dwight,False,0.4466,8
1,2,7,Mr. Brown,False,0.0,1
1,2,7,Dwight,False,-0.0772,20
1,2,7,Mr. Brown,False,0.2732,6
1,2,7,Dwight,False,0.4939,6
1,2,7,Michael,False,0.5888,8
1,2,7,Mr. Brown,False,0.0,2
1,2,7,Michael,False,0.4981,12
1,2,7,Mr. Brown,False,-0.1098,57
1,2,8,Michael,False,0.5514,44
1,2,9,Mr. Brown,False,0.5984,11
1,2,9,Michael,False,0.5994,17
1,2,9,Mr. Brown,False,0.2732,10
1,2,9,Michael,False,0.6523,6
1,2,9,Mr. Brown,False,0.743,7
1,2,9,Kevin,False,0.0,2
1,2,9,Mr. Brown,False,0.6249,10
1,2,9,Michael,False,0.29600000000000004,1
1,2,10,Michael,False,0.8957,16
1,2,11,Kevin,False,-0.8221,46
1,2,11,Michael,False,0.8412,40
1,2,11,Mr. Brown,False,0.0,3
1,2,11,Michael,False,0.4926,11
1,2,11,Mr. Brown,False,-0.3595,2
1,2,11,Michael,False,0.0772,8
1,2,12,Mr. Brown,False,0.9593,30
1,2,12,Dwight,False,0.7096,14
1,2,12,Mr. Brown,False,0.8689,9
1,2,12,Dwight,False,-0.1779,9
1,2,12,Mr. Brown,False,0.29600000000000004,1
1,2,12,Dwight,False,0.0772,24
1,2,12,Mr. Brown,False,0.29600000000000004,6
1,2,12,Dwight,False,0.5574,8
1,2,12,Mr. Brown,False,0.0,35
1,2,12,Michael,False,0.0,9
1,2,12,Mr. Brown,False,0.0382,6
1,2,12,Michael,False,0.6893,48
1,2,12,Mr. Brown,False,0.0,7
1,2,12,Michael,False,0.3182,1
1,2,13,Mr. Brown,False,0.0,12
1,2,13,Michael,False,0.5553,33
1,2,13,Mr. Brown,False,0.0,9
1,2,13,Michael,False,0.6166,10
1,2,13,Mr. Brown,False,0.2144,14
1,2,13,Michael,False,0.29600000000000004,1
1,2,13,Mr. Brown,False,0.2755,33
1,2,13,Michael,False,0.5994,15
1,2,13,Mr. Brown,False,0.3412,4
1,2,13,Michael,False,0.0,2
1,2,13,Mr. Brown,False,0.6633,3
1,2,13,Michael,False,0.5267,2
1,2,14,Michael,False,0.7964,53
1,2,15,Jim,False,0.7319,19
1,2,15,Michael,False,-0.5754,134
1,2,16,Michael,False,0.755,15
1,2,16,Toby,False,0.0,15
1,2,16,Michael,False,0.0,2
1,2,16,Toby,False,-0.0772,2
1,2,16,Michael,False,-0.8573,84
1,2,17,Michael,False,-0.8922,61
1,2,18,Michael,False,0.5984,5
1,2,18,Jim,False,0.0,5
1,2,18,Michael,False,0.2144,20
1,2,18,Kevin,False,-0.1761,7
1,2,18,Michael,False,0.4019,15
1,2,18,Kelly,False,0.0,5
1,2,18,Michael,False,0.9539,72
1,2,18,Oscar,False,0.0,4
1,2,18,Michael,False,0.0,2
1,2,18,Oscar,False,0.0,8
1,2,18,Michael,False,-0.4995,37
1,2,18,Oscar,False,0.4466,10
1,2,18,Michael,False,0.0,2
1,2,18,Oscar,False,0.6808,22
1,2,18,Michael,False,0.5859,1
1,2,18,Oscar,False,0.0,4
1,2,18,Michael,False,0.872,15
1,2,18,Oscar,False,0.0,2
1,2,18,Michael,False,-0.4708,17
1,2,18,Oscar,False,0.35700000000000004,3
1,2,18,Michael,False,0.4939,5
1,2,18,Oscar,False,0.3612,2
1,2,18,Michael,False,0.0,6
1,2,18,Oscar,False,0.0,6
1,2,18,Michael,False,-0.29600000000000004,5
1,2,18,Oscar,False,0.3182,3
1,2,18,Michael,False,0.0,6
1,2,18,Jim,False,0.0,2
1,2,19,Michael,False,0.8842,113
1,2,20,Michael,False,0.3901,37
1,2,21,Michael,False,0.4404,6
1,2,21,Pam,False,0.0,5
1,2,21,Stanley,False,0.2023,4
1,2,21,Pam,False,0.6249,1
1,2,21,Michael,False,0.0,2
1,2,21,Stanley,False,0.7783,7
1,2,21,Pam,False,0.3612,2
1,2,21,Michael,False,-0.7184,18
1,2,21,Stanley,False,0.0,6
1,2,21,Michael,False,-0.29600000000000004,9
1,2,21,Dwight,False,-0.3089,8
1,2,21,Dwight,False,0.3612,9
1,2,21,Pam,False,0.4215,3
1,2,21,Dwight,False,0.4466,12
1,2,21,Pam,False,0.6633,5
1,2,21,Dwight,False,0.0,7
1,2,21,Michael,False,-0.2714,26
1,2,21,Pam,False,-0.2022,30
1,2,21,Dwight,False,0.0,6
1,2,22,Michael,False,-0.29600000000000004,38
1,2,23,Jim,False,0.0,4
1,2,23,Ryan,False,0.0,2
1,2,23,Jim,False,0.0,1
1,2,23,Ryan,False,0.4404,19
1,2,23,Jim,False,0.1531,8
1,2,23,Ryan,False,0.7964,4
1,2,23,Jim,False,0.5994,6
1,2,23,Ryan,False,-0.29600000000000004,7
1,2,23,Jim,False,0.29600000000000004,4
1,2,24,Kevin,False,0.0,1
1,2,24,Angela,False,0.0,1
1,2,24,Kevin,False,0.0,6
1,2,24,Angela,False,0.3182,1
1,2,24,Kevin,False,0.0,4
1,2,24,Angela,False,-0.29600000000000004,1
1,2,24,Kevin,False,0.0,5
1,2,24,Angela,False,0.0,1
1,2,24,Michael,False,0.7626,23
1,2,25,Michael,False,0.0,8
1,2,25,Kelly,False,0.0,6
1,2,25,Michael,False,0.8772,43
1,2,25,Michael,False,0.8877,25
1,2,26,Jim,False,0.8938,66
1,2,27,Michael,False,-0.6369,62
1,2,27,Kevin,False,0.0,4
1,2,27,Michael,False,0.8553,38
1,2,27,Stanley,False,0.0,3
1,2,27,Michael,False,0.0,1
1,2,27,Stanley,False,0.0,3
1,2,27,Michael,False,0.9222,39
1,2,28,Jim,False,0.0,11
1,2,28,Pam,False,0.0,2
1,2,28,Jim,False,0.0,1
1,2,28,Pam,False,0.0,1
1,2,28,Jim,False,0.0,3
1,2,28,Pam,False,-0.0772,1
1,2,28,Jim,False,0.2023,2
1,2,29,Jim,False,0.431,5
1,2,30,Mr. Brown,True,0.6369,17
1,2,30,Michael,True,-0.1027,15
1,2,30,Mr. Brown,True,0.0,8
1,2,30,Michael,True,-0.29600000000000004,3
1,2,30,Mr. Brown,True,0.4201,6
1,2,30,Michael,True,0.6115,5
1,2,30,Mr. Brown,True,0.2263,9
1,2,31,Dwight,True,0.3182,47
1,2,32,Mr. Brown,True,0.9593,23
1,2,32,Michael,True,0.7818,43
1,2,32,Mr. Brown,True,0.4215,2
1,2,32,Michael,True,0.0,1
1,2,32,Mr. Brown,True,0.4404,1
1,2,32,Michael,True,0.3612,3
1,2,32,Mr. Brown,True,0.6249,1
1,2,32,Michael,True,0.29600000000000004,2
1,2,32,Mr. Brown,True,0.5994,1
1,2,32,Pam,True,0.0,4
1,2,32,Mr. Brown,True,-0.0772,7
1,2,32,Michael,True,0.47,19
1,2,32,Mr. Brown,True,-0.3395,13
1,2,32,Michael,True,-0.9429,67
1,2,32,Mr. Brown,True,0.2263,4
1,2,32,Michael,True,-0.3477,30
1,2,33,Pam,False,0.4404,20
1,2,34,Mr. Brown,True,0.0,10
1,2,34,Ryan,True,0.0,3
1,2,34,Mr. Brown,True,0.6124,2
1,2,34,Ryan,True,0.5423,43
1,2,34,Michael,True,0.0772,15
1,2,34,Mr. Brown,True,-0.2023,12
1,2,34,Michael,True,-0.5023,23
1,2,34,Ryan,True,0.0772,7
1,2,34,Michael,True,0.8016,60
1,2,34,Mr. Brown,True,-0.0772,8
1,2,35,Pam,False,0.8402,13
1,2,36,Michael,True,0.6973,75
1,2,37,Dwight,True,0.0,3
1,2,37,Jim,True,0.0,1
1,2,37,Dwight,True,0.0,10
1,2,37,Jim,True,0.2732,3
1,2,37,Dwight,True,0.5859,4
1,2,37,Pam,True,0.0,4
1,2,37,Dwight,True,-0.2584,11
1,2,37,Pam,True,0.2023,3
1,2,38,Michael,True,0.3612,26
1,2,38,Dwight,True,0.0,10
1,2,38,Michael,True,-0.29600000000000004,8
1,2,38,Dwight,True,0.0,5
1,2,38,Michael,True,-0.9651,77
1,2,38,Dwight,True,0.0,2
1,2,38,Michael,True,0.5386,41
1,2,38,Dwight,True,0.0,1
1,2,38,Michael,True,0.0356,8
1,2,38,Dwight,True,0.3612,8
1,2,38,Michael,True,-0.875,68
1,2,38,Dwight,True,-0.2732,1
1,2,39,Michael,True,0.7906,69
1,2,40,Michael,True,0.7717,30
1,2,41,Michael,False,0.4588,30
1,2,42,Jim,True,0.0,5
1,2,42,Pam,True,0.6369,17
1,2,42,Jim,True,0.8934,16
1,2,42,Dwight,True,0.0,6
1,2,42,Jim,True,0.6597,2
1,2,42,Dwight,True,0.3382,1
1,2,42,Jim,True,-0.5517,8
1,2,42,Dwight,True,-0.2411,3
1,2,42,Jim,True,0.0,14
1,2,42,Dwight,True,0.6124,6
1,2,42,Jim,True,0.0,3
1,2,42,Dwight,True,0.4404,10
1,2,42,Pam,True,-0.29600000000000004,1
1,2,42,Dwight,True,0.0,9
1,2,42,Pam,True,-0.29600000000000004,1
1,2,42,Dwight,True,-0.29600000000000004,8
1,2,42,Pam,True,-0.29600000000000004,1
1,2,42,Dwight,True,0.0,3
1,2,42,Pam,True,-0.29600000000000004,1
1,2,42,Dwight,True,0.7757,35
1,2,42,Pam,True,-0.29600000000000004,1
1,2,42,Dwight,True,-0.29600000000000004,10
1,2,43,Dwight,False,0.0,9
1,2,44,Dwight,False,-0.6898,14
1,2,44,Michael,False,0.3094,12
1,2,44,Pam,False,0.0,8
1,2,44,Michael,False,0.2263,13
1,2,45,Pam,True,0.4939,11
1,2,46,Michael,False,0.8729,75
1,2,46,Jim,False,0.1531,8
1,2,46,Michael,False,0.0,2
1,2,46,Pam,False,0.0,4
1,2,46,Jim,False,0.0,7
1,2,46,Michael,False,0.7003,20
1,3,1,Michael,False,0.0,5
1,3,1,Pam,False,0.0,5
1,3,1,Michael,False,0.0,12
1,3,1,Pam,False,0.0,2
1,3,1,Michael,False,0.0,5
1,3,1,Pam,False,0.0,3
1,3,1,Michael,False,0.0,6
1,3,1,Pam,False,0.0772,19
1,3,2,Michael,False,0.972,67
1,3,3,Jan,False,0.0,8
1,3,3,Michael,False,0.6369,26
1,3,3,Jan,False,0.0,15
1,3,3,Michael,False,0.0,14
1,3,3,Jan,False,0.0,9
1,3,3,Michael,False,0.7778,7
1,3,3,Jan,False,0.0,1
1,3,3,Michael,False,0.0,6
1,3,3,Jan,False,0.4939,26
1,3,3,Michael,False,-0.2558,18
1,3,3,Jan,False,0.0,4
1,3,3,Michael,False,-0.5267,7
1,3,3,Jan,False,0.0,4
1,3,3,Michael,False,0.0,2
1,3,3,Jan,False,-0.25,20
1,3,3,Michael,False,0.0,7
1,3,3,Jan,False,0.0,7
1,3,4,Jim,False,0.0,10
1,3,4,Pam,False,-0.29600000000000004,5
1,3,4,Jim,False,0.6369,4
1,3,4,Pam,False,0.0,5
1,3,4,Jim,False,0.5859,10
1,3,4,Pam,False,-0.4019,3
1,3,4,Michael,False,0.4003,4
1,3,5,Michael,False,0.4939,37
1,3,5,Jim,False,0.0,1
1,3,5,Michael,False,0.3595,1
1,3,5,Jim,False,0.765,16
1,3,5,Michael,False,0.0,1
1,3,5,Jim,False,0.743,25
1,3,6,Jim,False,0.0,17
1,3,7,Dwight,False,0.4019,8
1,3,8,Jim,False,0.2732,39
1,3,9,Dwight,False,0.1363,13
1,3,9,Michael,False,0.4939,8
1,3,9,Dwight,False,0.5766,21
1,3,9,Michael,False,0.0,10
1,3,9,Dwight,False,0.4019,12
1,3,9,Michael,False,0.0,5
1,3,9,Dwight,False,0.4466,8
1,3,9,Michael,False,0.0,6
1,3,9,Dwight,False,0.3612,2
1,3,10,Michael,False,0.6597,54
1,3,11,Dwight,False,0.2406,30
1,3,11,Dwight,False,0.8684,38
1,3,12,Stanley,False,-0.34,10
1,3,13,Pam,False,0.0,5
1,3,13,Michael,False,-0.128,7
1,3,13,Pam,False,0.0,3
1,3,13,Michael,False,0.3182,38
1,3,13,Pam,False,-0.7089,18
1,3,13,Michael,False,-0.2244,17
1,3,13,Pam,False,-0.29600000000000004,3
1,3,13,Michael,False,0.0,41
1,3,13,Pam,False,0.29600000000000004,1
1,3,13,Michael,False,0.3612,15
1,3,13,Pam,False,-0.29600000000000004,4
1,3,14,Pam,False,0.0,2
1,3,14,Dwight,False,0.5574,9
1,3,14,Jim,False,0.0,3
1,3,14,Dwight,False,0.0,2
1,3,14,Jim,False,0.0,11
1,3,14,Dwight,False,0.836,11
1,3,14,Jim,False,-0.431,5
1,3,14,Dwight,False,0.0,9
1,3,14,Jim,False,0.0,6
1,3,14,Pam,False,0.7297,13
1,3,14,Dwight,False,0.4019,6
1,3,14,Pam,False,-0.7579,10
1,3,14,Dwight,False,-0.128,8
1,3,14,Jim,False,-0.2732,9
1,3,14,Dwight,False,0.3182,1
1,3,14,Jim,False,-0.2235,14
1,3,14,Dwight,False,0.2273,9
1,3,14,Jim,False,0.774,13
1,3,14,Dwight,False,-0.1406,24
1,3,14,Pam,False,0.0772,8
1,3,14,Dwight,False,-0.3566,5
1,3,15,Oscar,False,0.0,8
1,3,15,Kevin,False,0.0,11
1,3,15,Angela,False,0.0,3
1,3,16,Oscar,False,0.0,6
1,3,16,Michael,False,0.3818,13
1,3,16,Meredith,False,0.3182,11
1,3,16,Michael,False,0.0,4
1,3,16,Pam,False,0.4939,9
1,3,16,Michael,False,0.4404,5
1,3,16,Dwight,False,0.6249,10
1,3,16,Oscar,False,0.2732,5
1,3,16,Pam,False,0.0258,5
1,3,16,Michael,False,0.2359,8
1,3,16,Dwight,False,0.29600000000000004,3
1,3,16,Michael,False,-0.4951,34
1,3,16,Dwight,False,0.0,4
1,3,16,Michael,False,0.9487,50
1,3,17,Oscar,False,-0.3412,4
1,3,17,Angela,False,-0.3612,7
1,3,17,Oscar,False,0.0,3
1,3,17,Angela,False,-0.5719,10
1,3,17,Kevin,False,0.0,6
1,3,17,Angela,False,0.0,2
1,3,18,Michael,False,0.9159999999999999,45
1,3,19,Dwight,False,0.4934,53
1,3,19,Jim,False,0.4466,16
1,3,19,Dwight,False,0.8553,39
1,3,19,Jim,False,0.0,1
1,3,20,Michael,False,0.2111,15
1,3,20,Pam,False,0.0,4
1,3,20,Michael,False,0.0,16
1,3,21,Michael,False,0.9171,59
1,3,21,Travel Agent,False,0.29600000000000004,25
1,3,21,Michael,False,0.6808,6
1,3,22,Jim,False,-0.7691,18
1,3,22,Pam,False,0.0,4
1,3,22,Jim,False,0.6249,2
1,3,22,Pam,False,0.0,23
1,3,22,Jim,False,0.0,12
1,3,22,Pam,False,0.4215,1
1,3,22,Jim,False,0.3612,2
1,3,23,Michael,False,0.6567,47
1,3,23,Man on Phone,False,0.0,16
1,3,23,Michael,False,-0.2732,8
1,3,23,Man on Phone,False,0.0,12
1,3,23,Michael,False,-0.4526,6
1,3,23,Man on Phone,False,0.0,5
1,3,23,Michael,False,0.2732,18
1,3,24,Michael,False,-0.2328,34
1,3,25,Dwight,False,-0.8118,3
1,3,25,Dwight,False,-0.3121,21
1,3,25,Jim,False,0.0,5
1,3,25,Dwight,False,-0.5423,11
1,3,25,Jim,False,0.3254,16
1,3,25,Dwight,False,-0.6486,11
1,3,25,Dwight,False,0.0,5
